#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
QLI68210.1           -           1322 2906at5125           -            920         0 1682.3   8.3   1   6   4.2e-69   8.1e-66  221.7   0.1     1   136    30   168    30   174 0.96 Ubiquitin-protein ligase E3A [Metarhizium brunneum]
QLI68210.1           -           1322 2906at5125           -            920         0 1682.3   8.3   2   6   2.1e-20   3.9e-17   60.6   0.0   112   184   233   306   223   332 0.78 Ubiquitin-protein ligase E3A [Metarhizium brunneum]
QLI68210.1           -           1322 2906at5125           -            920         0 1682.3   8.3   3   6     0.034        64    0.4   0.0   185   203   426   445   413   454 0.85 Ubiquitin-protein ligase E3A [Metarhizium brunneum]
QLI68210.1           -           1322 2906at5125           -            920         0 1682.3   8.3   4   6   6.8e-12   1.3e-08   32.4   0.1   175   230   477   531   464   553 0.76 Ubiquitin-protein ligase E3A [Metarhizium brunneum]
QLI68210.1           -           1322 2906at5125           -            920         0 1682.3   8.3   5   6    4e-297  7.6e-294  976.4   0.3   228   743   569  1119   561  1125 0.95 Ubiquitin-protein ligase E3A [Metarhizium brunneum]
QLI68210.1           -           1322 2906at5125           -            920         0 1682.3   8.3   6   6  2.4e-118  4.5e-115  384.7   0.0   743   920  1145  1322  1140  1322 0.99 Ubiquitin-protein ligase E3A [Metarhizium brunneum]
QLI73716.1           -            825 2906at5125           -            920   4.8e-54  182.8   0.1   1   1   3.1e-57   5.9e-54  182.5   0.1   571   918   472   823   460   825 0.93 E3 ubiquitin-protein ligase RSP5 [Metarhizium brunneum]
QLI66975.1           -           1180 2906at5125           -            920   1.2e-50  171.5   0.0   1   1   9.8e-54   1.9e-50  170.9   0.0   564   919   804  1179   789  1180 0.88 hypothetical protein G6M90_00g050060 [Metarhizium brunneum]
QLI68541.1           -           4015 2906at5125           -            920   4.9e-50  169.5   0.0   1   1   5.4e-53     1e-49  168.4   0.0   569   920  3658  4015  3643  4015 0.89 hypothetical protein G6M90_00g034830 [Metarhizium brunneum]
QLI67339.1           -           1149 2906at5125           -            920   4.5e-27   93.5   0.0   1   2    0.0057        11    2.9   0.0   572   629   755   813   750   835 0.81 hypothetical protein G6M90_00g038850 [Metarhizium brunneum]
QLI67339.1           -           1149 2906at5125           -            920   4.5e-27   93.5   0.0   2   2     9e-29   1.7e-25   88.3   0.0   657   918   867  1147   861  1149 0.81 hypothetical protein G6M90_00g038850 [Metarhizium brunneum]
QLI68604.1           -           1944 2906at5125           -            920   1.1e-17   62.5   0.0   1   1   9.4e-21   1.8e-17   61.8   0.0   748   916  1765  1939  1754  1943 0.90 hypothetical protein G6M90_00g036260 [Metarhizium brunneum]
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/zack/funannotate_db/hypocreales_odb10/hmms/2906at5125.hmm
# Target file:     /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/Mbrunneum4556_protein.faa
# Option settings: hmmsearch --domtblout /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/BUSCO_AA_all/BUSCO_AA_Mbrunneum_ARSEF4556/run_hypocreales_odb10/hmmer_output/initial_run_results/2906at5125.out --cpu 1 /home/zack/funannotate_db/hypocreales_odb10/hmms/2906at5125.hmm /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/Mbrunneum4556_protein.faa 
# Current dir:     /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/BUSCO_AA_all
# Date:            Mon Mar  4 15:35:02 2024
# [ok]
