#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
QLI63954.1           -           1190 3633at5125           -            943         0 1854.9  86.5   1   4   6.3e-34   1.2e-30  105.8  22.1     1   125     4   160     4   175 0.78 hypothetical protein G6M90_00g012170 [Metarhizium brunneum]
QLI63954.1           -           1190 3633at5125           -            943         0 1854.9  86.5   2   4   1.3e-42   2.5e-39  134.5  28.0    78   210   159   306   136   318 0.74 hypothetical protein G6M90_00g012170 [Metarhizium brunneum]
QLI63954.1           -           1190 3633at5125           -            943         0 1854.9  86.5   3   4   4.2e-10   7.9e-07   26.9  10.1   179   234   304   368   291   387 0.71 hypothetical protein G6M90_00g012170 [Metarhizium brunneum]
QLI63954.1           -           1190 3633at5125           -            943         0 1854.9  86.5   4   4         0         0 1591.5  20.3   156   943   371  1190   367  1190 0.92 hypothetical protein G6M90_00g012170 [Metarhizium brunneum]
QLI65449.1           -           1655 3633at5125           -            943     1e-53  182.1   1.8   1   2   1.5e-43   2.8e-40  137.6   0.9   411   700   870  1163   863  1168 0.82 hypothetical protein G6M90_00g025550 [Metarhizium brunneum]
QLI65449.1           -           1655 3633at5125           -            943     1e-53  182.1   1.8   2   2   4.8e-15   9.1e-12   43.3   0.0   743   898  1172  1329  1162  1346 0.82 hypothetical protein G6M90_00g025550 [Metarhizium brunneum]
QLI72835.1           -            792 3633at5125           -            943   1.1e-39  135.7   0.0   1   3   6.4e-28   1.2e-24   85.9   0.0   358   610   111   383   100   396 0.76 hypothetical protein G6M90_00g099570 [Metarhizium brunneum]
QLI72835.1           -            792 3633at5125           -            943   1.1e-39  135.7   0.0   2   3   6.2e-08   0.00012   19.7   0.0   637   700   443   513   434   524 0.82 hypothetical protein G6M90_00g099570 [Metarhizium brunneum]
QLI72835.1           -            792 3633at5125           -            943   1.1e-39  135.7   0.0   3   3   7.1e-10   1.3e-06   26.2   0.0   749   872   529   654   519   688 0.74 hypothetical protein G6M90_00g099570 [Metarhizium brunneum]
QLI68270.1           -            406 3633at5125           -            943   5.9e-08   30.7   2.4   1   2   3.1e-11   5.9e-08   30.7   2.4   237   279     9    52     2   105 0.80 hypothetical protein G6M90_00g034930 [Metarhizium brunneum]
QLI68270.1           -            406 3633at5125           -            943   5.9e-08   30.7   2.4   2   2         6   1.1e+04   -7.9  11.2   206   251   249   294   240   348 0.82 hypothetical protein G6M90_00g034930 [Metarhizium brunneum]
QLI64465.1           -            283 3633at5125           -            943    0.0001   19.9  16.8   1   1   7.7e-08   0.00015   19.4  16.8   227   303    35   112    17   118 0.84 hypothetical protein G6M90_00g001660 [Metarhizium brunneum]
QLI66515.1           -            315 3633at5125           -            943     0.024   12.1   6.4   1   1   1.8e-05     0.034   11.6   6.4   239   291    11    63     3    75 0.84 hypothetical protein G6M90_00g034600 [Metarhizium brunneum]
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/zack/funannotate_db/hypocreales_odb10/hmms/3633at5125.hmm
# Target file:     /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/Mbrunneum4556_protein.faa
# Option settings: hmmsearch --domtblout /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/BUSCO_AA_all/BUSCO_AA_Mbrunneum_ARSEF4556/run_hypocreales_odb10/hmmer_output/initial_run_results/3633at5125.out --cpu 1 /home/zack/funannotate_db/hypocreales_odb10/hmms/3633at5125.hmm /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/Mbrunneum4556_protein.faa 
# Current dir:     /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/BUSCO_AA_all
# Date:            Mon Mar  4 15:34:50 2024
# [ok]
