#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
QLI67245.1           -           1616 1182at5125           -           1223         0 1894.8 108.4   1   8   7.8e-15   8.9e-11   39.5   1.2     1    47     1    50     1    56 0.86 hypothetical protein G6M90_00g032250 [Metarhizium brunneum]
QLI67245.1           -           1616 1182at5125           -           1223         0 1894.8 108.4   2   8   7.4e-14   8.5e-10   36.2   1.4    36    70    75   109    65   118 0.81 hypothetical protein G6M90_00g032250 [Metarhizium brunneum]
QLI67245.1           -           1616 1182at5125           -           1223         0 1894.8 108.4   3   8   1.6e-15   1.9e-11   41.7  19.6    42   183   112   248   107   256 0.67 hypothetical protein G6M90_00g032250 [Metarhizium brunneum]
QLI67245.1           -           1616 1182at5125           -           1223         0 1894.8 108.4   4   8   1.2e-23   1.4e-19   68.6  16.0   108   220   251   391   238   395 0.75 hypothetical protein G6M90_00g032250 [Metarhizium brunneum]
QLI67245.1           -           1616 1182at5125           -           1223         0 1894.8 108.4   5   8         0         0 1096.6   0.3   169   764   417  1027   391  1040 0.87 hypothetical protein G6M90_00g032250 [Metarhizium brunneum]
QLI67245.1           -           1616 1182at5125           -           1223         0 1894.8 108.4   6   8   3.1e-10   3.5e-06   24.3   8.7   725   777  1037  1086  1027  1094 0.81 hypothetical protein G6M90_00g032250 [Metarhizium brunneum]
QLI67245.1           -           1616 1182at5125           -           1223         0 1894.8 108.4   7   8  3.3e-129  3.8e-125  418.3  21.2   763  1026  1100  1362  1090  1372 0.95 hypothetical protein G6M90_00g032250 [Metarhizium brunneum]
QLI67245.1           -           1616 1182at5125           -           1223         0 1894.8 108.4   8   8   1.7e-63   1.9e-59  200.7   0.0  1016  1222  1402  1610  1393  1611 0.89 hypothetical protein G6M90_00g032250 [Metarhizium brunneum]
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/zack/funannotate_db/hypocreales_odb10/hmms/1182at5125.hmm
# Target file:     /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/Mbrunneum4556_protein.faa
# Option settings: hmmsearch --domtblout /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/BUSCO_AA_all/BUSCO_AA_Mbrunneum_ARSEF4556/run_hypocreales_odb10/hmmer_output/initial_run_results/1182at5125.out --cpu 1 /home/zack/funannotate_db/hypocreales_odb10/hmms/1182at5125.hmm /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/Mbrunneum4556_protein.faa 
# Current dir:     /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/BUSCO_AA_all
# Date:            Mon Mar  4 15:34:14 2024
# [ok]
