#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
QLI72497.1           -           1337 3351at5125           -            860         0 1170.6 107.9   1   7   5.2e-52     3e-48  164.2  21.7     1   144    28   218    28   235 0.85 hypothetical protein G6M90_00g084980 [Metarhizium brunneum]
QLI72497.1           -           1337 3351at5125           -            860         0 1170.6 107.9   2   7   1.1e-12   6.1e-09   34.2   1.6   131   168   248   285   235   299 0.81 hypothetical protein G6M90_00g084980 [Metarhizium brunneum]
QLI72497.1           -           1337 3351at5125           -            860         0 1170.6 107.9   3   7   5.8e-33   3.3e-29  101.2  17.3   111   283   302   495   292   506 0.73 hypothetical protein G6M90_00g084980 [Metarhizium brunneum]
QLI72497.1           -           1337 3351at5125           -            860         0 1170.6 107.9   4   7     5e-49   2.9e-45  154.4   7.5   265   442   515   720   500   732 0.75 hypothetical protein G6M90_00g084980 [Metarhizium brunneum]
QLI72497.1           -           1337 3351at5125           -            860         0 1170.6 107.9   5   7   2.2e-13   1.3e-09   36.5   0.5   391   444   730   787   719   805 0.74 hypothetical protein G6M90_00g084980 [Metarhizium brunneum]
QLI72497.1           -           1337 3351at5125           -            860         0 1170.6 107.9   6   7   3.6e-34   2.1e-30  105.2   3.6   443   557   829   973   815   983 0.76 hypothetical protein G6M90_00g084980 [Metarhizium brunneum]
QLI72497.1           -           1337 3351at5125           -            860         0 1170.6 107.9   7   7  7.9e-185  4.5e-181  603.7  11.4   553   860   995  1333   979  1333 0.91 hypothetical protein G6M90_00g084980 [Metarhizium brunneum]
QLI73208.1           -            988 3351at5125           -            860   3.9e-16   58.0   0.0   1   1   1.1e-19   6.2e-16   57.3   0.0   609   790   692   871   674   928 0.77 hypothetical protein G6M90_00g097730 [Metarhizium brunneum]
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/zack/funannotate_db/hypocreales_odb10/hmms/3351at5125.hmm
# Target file:     /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/Mbrunneum4556_protein.faa
# Option settings: hmmsearch --domtblout /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/BUSCO_AA_all/BUSCO_AA_Mbrunneum_ARSEF4556/run_hypocreales_odb10/hmmer_output/initial_run_results/3351at5125.out --cpu 1 /home/zack/funannotate_db/hypocreales_odb10/hmms/3351at5125.hmm /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/Mbrunneum4556_protein.faa 
# Current dir:     /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/BUSCO_AA_all
# Date:            Mon Mar  4 15:34:52 2024
# [ok]
