#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
QLI68837.1           -           3854 49at5125             -           3237         0 6578.1  57.3   1   4         0         0 2765.5   4.1    16  1383    56  1595    26  1603 0.93 Transcription-associated protein 1 [Metarhizium brunneum]
QLI68837.1           -           3854 49at5125             -           3237         0 6578.1  57.3   2   4  4.1e-161  1.6e-157  525.4   0.3  1378  1691  1616  2005  1604  2007 0.91 Transcription-associated protein 1 [Metarhizium brunneum]
QLI68837.1           -           3854 49at5125             -           3237         0 6578.1  57.3   3   4         0         0 2165.2  29.2  1690  2733  2056  3237  2049  3242 0.93 Transcription-associated protein 1 [Metarhizium brunneum]
QLI68837.1           -           3854 49at5125             -           3237         0 6578.1  57.3   4   4         0         0 1122.6   2.4  2721  3237  3312  3854  3307  3854 0.96 Transcription-associated protein 1 [Metarhizium brunneum]
QLI69202.1           -           2452 49at5125             -           3237   6.2e-20   68.8   0.0   1   2     0.017        63   -0.9   0.0  2165  2253  1426  1519  1416  1524 0.77 Protein kinase rad3 [Metarhizium brunneum]
QLI69202.1           -           2452 49at5125             -           3237   6.2e-20   68.8   0.0   2   2   6.8e-23   2.6e-19   66.7   0.0  2888  3237  2100  2452  2093  2452 0.88 Protein kinase rad3 [Metarhizium brunneum]
QLI67450.1           -           2433 49at5125             -           3237   2.3e-12   43.6   5.3   1   3   0.00029       1.1    4.9   0.1  1282  1331   827   876   818   907 0.80 Serine/threonine-protein kinase tor2 [Metarhizium brunneum]
QLI67450.1           -           2433 49at5125             -           3237   2.3e-12   43.6   5.3   2   3    0.0031        12    1.5   0.1  2636  2714  1763  1847  1672  1870 0.61 Serine/threonine-protein kinase tor2 [Metarhizium brunneum]
QLI67450.1           -           2433 49at5125             -           3237   2.3e-12   43.6   5.3   3   3   2.8e-14   1.1e-10   38.1   0.1  2880  3174  2003  2299  1962  2314 0.76 Serine/threonine-protein kinase tor2 [Metarhizium brunneum]
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/zack/funannotate_db/hypocreales_odb10/hmms/49at5125.hmm
# Target file:     /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/Mbrunneum4556_protein.faa
# Option settings: hmmsearch --domtblout /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/BUSCO_AA_all/BUSCO_AA_Mbrunneum_ARSEF4556/run_hypocreales_odb10/hmmer_output/initial_run_results/49at5125.out --cpu 1 /home/zack/funannotate_db/hypocreales_odb10/hmms/49at5125.hmm /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/Mbrunneum4556_protein.faa 
# Current dir:     /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/BUSCO_AA_all
# Date:            Mon Mar  4 15:35:30 2024
# [ok]
