#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
QLI68999.1           -           2338 720at5125            -           1371         0 1980.8 229.8   1  10     0.086   4.9e+02   -2.9   0.4   440   486   263   308   257   319 0.70 hypothetical protein G6M90_00g060100 [Metarhizium brunneum]
QLI68999.1           -           2338 720at5125            -           1371         0 1980.8 229.8   2  10   4.2e-85   2.4e-81  273.1   7.6     1   173   356   551   356   560 0.90 hypothetical protein G6M90_00g060100 [Metarhizium brunneum]
QLI68999.1           -           2338 720at5125            -           1371         0 1980.8 229.8   3  10   7.9e-89   4.5e-85  285.4  24.0   144   401   541   890   540   909 0.80 hypothetical protein G6M90_00g060100 [Metarhizium brunneum]
QLI68999.1           -           2338 720at5125            -           1371         0 1980.8 229.8   4  10   6.8e-22   3.9e-18   63.7  15.8   387   479   914  1050   901  1066 0.81 hypothetical protein G6M90_00g060100 [Metarhizium brunneum]
QLI68999.1           -           2338 720at5125            -           1371         0 1980.8 229.8   5  10     0.034     2e+02   -1.6   0.1   469   498  1074  1108  1056  1117 0.66 hypothetical protein G6M90_00g060100 [Metarhizium brunneum]
QLI68999.1           -           2338 720at5125            -           1371         0 1980.8 229.8   6  10    0.0034        19    1.7   0.1   491   528  1197  1237  1169  1242 0.60 hypothetical protein G6M90_00g060100 [Metarhizium brunneum]
QLI68999.1           -           2338 720at5125            -           1371         0 1980.8 229.8   7  10   2.4e-11   1.3e-07   28.7   0.1   507   535  1261  1289  1240  1302 0.82 hypothetical protein G6M90_00g060100 [Metarhizium brunneum]
QLI68999.1           -           2338 720at5125            -           1371         0 1980.8 229.8   8  10   6.4e-54   3.6e-50  169.8  11.0   537   667  1362  1497  1337  1539 0.88 hypothetical protein G6M90_00g060100 [Metarhizium brunneum]
QLI68999.1           -           2338 720at5125            -           1371         0 1980.8 229.8   9  10         0         0 1144.5 114.1   670  1340  1550  2277  1534  2290 0.93 hypothetical protein G6M90_00g060100 [Metarhizium brunneum]
QLI68999.1           -           2338 720at5125            -           1371         0 1980.8 229.8  10  10     1e-15     6e-12   43.2   3.0  1337  1371  2303  2337  2297  2337 0.90 hypothetical protein G6M90_00g060100 [Metarhizium brunneum]
QLI72596.1           -            581 720at5125            -           1371       2.2    4.8   6.1   1   1   0.00053         3    4.4   6.1   373   482    69   176    48   196 0.83 hypothetical protein G6M90_00g083350 [Metarhizium brunneum]
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/zack/funannotate_db/hypocreales_odb10/hmms/720at5125.hmm
# Target file:     /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/Mbrunneum4556_protein.faa
# Option settings: hmmsearch --domtblout /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/BUSCO_AA_all/BUSCO_AA_Mbrunneum_ARSEF4556/run_hypocreales_odb10/hmmer_output/initial_run_results/720at5125.out --cpu 1 /home/zack/funannotate_db/hypocreales_odb10/hmms/720at5125.hmm /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/Mbrunneum4556_protein.faa 
# Current dir:     /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/BUSCO_AA_all
# Date:            Mon Mar  4 15:36:24 2024
# [ok]
