#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
QLI66080.1           -            951 5770at5125           -            747         0 1477.9  28.2   1   3  6.1e-138  1.8e-134  449.1   4.6     1   227    49   288    49   324 0.93 hypothetical protein G6M90_00g012020 [Metarhizium brunneum]
QLI66080.1           -            951 5770at5125           -            747         0 1477.9  28.2   2   3    2e-294  5.8e-291  966.4   6.8   231   695   367   854   346   857 0.96 hypothetical protein G6M90_00g012020 [Metarhizium brunneum]
QLI66080.1           -            951 5770at5125           -            747         0 1477.9  28.2   3   3   3.2e-24   9.2e-21   73.1   1.5   693   747   892   949   884   949 0.93 hypothetical protein G6M90_00g012020 [Metarhizium brunneum]
QLI69542.1           -            705 5770at5125           -            747   1.6e-19   69.0   0.0   1   2     0.013        38    1.6   0.0    43   129   115   200    91   230 0.79 hypothetical protein G6M90_00g056350 [Metarhizium brunneum]
QLI69542.1           -            705 5770at5125           -            747   1.6e-19   69.0   0.0   2   2     8e-22   2.3e-18   65.2   0.0   325   649   230   559   205   572 0.73 hypothetical protein G6M90_00g056350 [Metarhizium brunneum]
QLI67892.1           -            769 5770at5125           -            747    0.0081   13.7   0.0   1   2      0.42   1.2e+03   -3.3   0.0   426   462   275   309   270   313 0.79 Sorting nexin mvp1 [Metarhizium brunneum]
QLI67892.1           -            769 5770at5125           -            747    0.0081   13.7   0.0   2   2   6.7e-06     0.019   12.5   0.0   192   270   422   500   393   509 0.82 Sorting nexin mvp1 [Metarhizium brunneum]
QLI70081.1           -           1222 5770at5125           -            747     0.012   13.2   0.4   1   1   6.8e-06     0.019   12.5   0.4   685   730   482   528   475   535 0.87 hypothetical protein G6M90_00g065320 [Metarhizium brunneum]
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/zack/funannotate_db/hypocreales_odb10/hmms/5770at5125.hmm
# Target file:     /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/Mbrunneum4556_protein.faa
# Option settings: hmmsearch --domtblout /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/BUSCO_AA_all/BUSCO_AA_Mbrunneum_ARSEF4556/run_hypocreales_odb10/hmmer_output/initial_run_results/5770at5125.out --cpu 1 /home/zack/funannotate_db/hypocreales_odb10/hmms/5770at5125.hmm /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/Mbrunneum4556_protein.faa 
# Current dir:     /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/BUSCO_AA_all
# Date:            Mon Mar  4 15:35:54 2024
# [ok]
