#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
QLI67339.1           -           1149 4978at5125           -            874         0 1408.1  36.5   1   5   3.3e-49   6.2e-46  156.2   4.6     1   111     1   129     1   212 0.79 hypothetical protein G6M90_00g038850 [Metarhizium brunneum]
QLI67339.1           -           1149 4978at5125           -            874         0 1408.1  36.5   2   5      0.08   1.5e+02   -0.6   0.1   136   162   236   264   184   269 0.72 hypothetical protein G6M90_00g038850 [Metarhizium brunneum]
QLI67339.1           -           1149 4978at5125           -            874         0 1408.1  36.5   3   5     1e-76     2e-73  247.2  10.6   163   380   288   566   284   571 0.82 hypothetical protein G6M90_00g038850 [Metarhizium brunneum]
QLI67339.1           -           1149 4978at5125           -            874         0 1408.1  36.5   4   5   2.5e-30   4.8e-27   93.7   0.2   369   437   582   650   571   657 0.91 hypothetical protein G6M90_00g038850 [Metarhizium brunneum]
QLI67339.1           -           1149 4978at5125           -            874         0 1408.1  36.5   5   5    2e-279  3.8e-276  917.9   0.5   417   874   657  1149   648  1149 0.93 hypothetical protein G6M90_00g038850 [Metarhizium brunneum]
QLI68541.1           -           4015 4978at5125           -            874     5e-47  159.8   0.2   1   1   4.5e-50   8.6e-47  159.0   0.2   468   869  3621  4009  3601  4014 0.81 hypothetical protein G6M90_00g034830 [Metarhizium brunneum]
QLI73716.1           -            825 4978at5125           -            874   1.7e-40  138.2   0.3   1   1   1.4e-43   2.7e-40  137.5   0.3   482   871   453   822   441   824 0.84 E3 ubiquitin-protein ligase RSP5 [Metarhizium brunneum]
QLI66975.1           -           1180 4978at5125           -            874     5e-29  100.2   0.0   1   1   3.4e-32   6.5e-29   99.9   0.0   498   873   808  1179   778  1180 0.84 hypothetical protein G6M90_00g050060 [Metarhizium brunneum]
QLI68210.1           -           1322 4978at5125           -            874   2.1e-28   98.2   0.0   1   2      0.54     1e+03   -3.4   0.0    46    95   549   595   547   624 0.74 Ubiquitin-protein ligase E3A [Metarhizium brunneum]
QLI68210.1           -           1322 4978at5125           -            874   2.1e-28   98.2   0.0   2   2   2.4e-31   4.6e-28   97.1   0.0   502   872   947  1320   929  1322 0.79 Ubiquitin-protein ligase E3A [Metarhizium brunneum]
QLI68604.1           -           1944 4978at5125           -            874   2.8e-20   71.3   0.4   1   2     0.091   1.7e+02   -0.8   0.1   180   246   897   965   887   975 0.73 hypothetical protein G6M90_00g036260 [Metarhizium brunneum]
QLI68604.1           -           1944 4978at5125           -            874   2.8e-20   71.3   0.4   2   2   1.5e-22   2.8e-19   68.0   0.0   565   873  1620  1943  1544  1944 0.79 hypothetical protein G6M90_00g036260 [Metarhizium brunneum]
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/zack/funannotate_db/hypocreales_odb10/hmms/4978at5125.hmm
# Target file:     /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/Mbrunneum4556_protein.faa
# Option settings: hmmsearch --domtblout /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/BUSCO_AA_all/BUSCO_AA_Mbrunneum_ARSEF4556/run_hypocreales_odb10/hmmer_output/initial_run_results/4978at5125.out --cpu 1 /home/zack/funannotate_db/hypocreales_odb10/hmms/4978at5125.hmm /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/Mbrunneum4556_protein.faa 
# Current dir:     /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/BUSCO_AA_all
# Date:            Mon Mar  4 15:35:23 2024
# [ok]
