#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
QLI71025.1           -           1017 33681at5125          -            359  3.3e-100  334.9 145.3   1   8   0.00019      0.71    8.1   0.3     1    35    18    50    18    77 0.81 hypothetical protein G6M90_00g078850 [Metarhizium brunneum]
QLI71025.1           -           1017 33681at5125          -            359  3.3e-100  334.9 145.3   2   8   1.7e-13   6.5e-10   37.9  13.2    10    63    97   158    89   196 0.88 hypothetical protein G6M90_00g078850 [Metarhizium brunneum]
QLI71025.1           -           1017 33681at5125          -            359  3.3e-100  334.9 145.3   3   8    0.0042        16    3.7  11.5    70   104   212   247   205   255 0.71 hypothetical protein G6M90_00g078850 [Metarhizium brunneum]
QLI71025.1           -           1017 33681at5125          -            359  3.3e-100  334.9 145.3   4   8   7.5e-74   2.9e-70  236.4  32.5    66   253   254   457   239   458 0.85 hypothetical protein G6M90_00g078850 [Metarhizium brunneum]
QLI71025.1           -           1017 33681at5125          -            359  3.3e-100  334.9 145.3   5   8   4.7e-11   1.8e-07   29.8   8.8   242   296   458   517   455   532 0.70 hypothetical protein G6M90_00g078850 [Metarhizium brunneum]
QLI71025.1           -           1017 33681at5125          -            359  3.3e-100  334.9 145.3   6   8   4.6e-06     0.018   13.4  20.7   282   321   594   640   505   646 0.84 hypothetical protein G6M90_00g078850 [Metarhizium brunneum]
QLI71025.1           -           1017 33681at5125          -            359  3.3e-100  334.9 145.3   7   8     1e-06    0.0038   15.6   4.2   316   336   665   685   652   689 0.75 hypothetical protein G6M90_00g078850 [Metarhizium brunneum]
QLI71025.1           -           1017 33681at5125          -            359  3.3e-100  334.9 145.3   8   8   5.8e-06     0.022   13.1  15.7   321   356   689   732   686   735 0.77 hypothetical protein G6M90_00g078850 [Metarhizium brunneum]
QLI67317.1           -             88 33681at5125          -            359    0.0018   16.7   6.4   1   1   5.7e-07    0.0022   16.4   6.4   297   358     9    70     5    71 0.79 hypothetical protein G6M90_00g050720 [Metarhizium brunneum]
QLI65238.1           -            718 33681at5125          -            359     0.091   11.1   0.0   1   1   3.7e-05      0.14   10.4   0.0   254   317   285   350   278   371 0.79 Heat-labile enterotoxin IIA, A chain [Metarhizium brunneum]
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/zack/funannotate_db/hypocreales_odb10/hmms/33681at5125.hmm
# Target file:     /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/Mbrunneum4556_protein.faa
# Option settings: hmmsearch --domtblout /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/BUSCO_AA_all/BUSCO_AA_Mbrunneum_ARSEF4556/run_hypocreales_odb10/hmmer_output/initial_run_results/33681at5125.out --cpu 1 /home/zack/funannotate_db/hypocreales_odb10/hmms/33681at5125.hmm /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/Mbrunneum4556_protein.faa 
# Current dir:     /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/BUSCO_AA_all
# Date:            Mon Mar  4 15:34:57 2024
# [ok]
