#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
KAF1732601.1         -           2121 35533at5125          -            607    1e-142  476.0 138.3   1  11   7.8e-09     4e-05   21.5  22.2     2    91   114   238   113   242 0.69 hypothetical protein CRV24_006490 [Beauveria bassiana]
KAF1732601.1         -           2121 35533at5125          -            607    1e-142  476.0 138.3   2  11     0.044   2.3e+02   -0.8   2.5   468   498   240   270   234   298 0.81 hypothetical protein CRV24_006490 [Beauveria bassiana]
KAF1732601.1         -           2121 35533at5125          -            607    1e-142  476.0 138.3   3  11   3.7e-06     0.019   12.7   0.6    86   117   308   339   270   347 0.76 hypothetical protein CRV24_006490 [Beauveria bassiana]
KAF1732601.1         -           2121 35533at5125          -            607    1e-142  476.0 138.3   4  11   2.1e-22   1.1e-18   66.4   8.1    77   176   353   479   336   527 0.63 hypothetical protein CRV24_006490 [Beauveria bassiana]
KAF1732601.1         -           2121 35533at5125          -            607    1e-142  476.0 138.3   5  11   5.3e-09   2.7e-05   22.1   2.5   166   220   703   757   644   775 0.88 hypothetical protein CRV24_006490 [Beauveria bassiana]
KAF1732601.1         -           2121 35533at5125          -            607    1e-142  476.0 138.3   6  11   6.7e-28   3.5e-24   84.5  19.4   190   319   934  1062   911  1077 0.78 hypothetical protein CRV24_006490 [Beauveria bassiana]
KAF1732601.1         -           2121 35533at5125          -            607    1e-142  476.0 138.3   7  11   4.1e-14   2.1e-10   39.0   0.2   285   333  1317  1365  1285  1375 0.89 hypothetical protein CRV24_006490 [Beauveria bassiana]
KAF1732601.1         -           2121 35533at5125          -            607    1e-142  476.0 138.3   8  11     1e-05     0.052   11.3   2.6   332   357  1422  1447  1366  1464 0.81 hypothetical protein CRV24_006490 [Beauveria bassiana]
KAF1732601.1         -           2121 35533at5125          -            607    1e-142  476.0 138.3   9  11     4e-15   2.1e-11   42.3   9.5   288   442  1501  1676  1473  1701 0.69 hypothetical protein CRV24_006490 [Beauveria bassiana]
KAF1732601.1         -           2121 35533at5125          -            607    1e-142  476.0 138.3  10  11   8.4e-31   4.4e-27   94.1   3.0   416   519  1845  1960  1822  1964 0.76 hypothetical protein CRV24_006490 [Beauveria bassiana]
KAF1732601.1         -           2121 35533at5125          -            607    1e-142  476.0 138.3  11  11     3e-42   1.6e-38  131.9   0.1   519   607  2017  2110  2002  2110 0.93 hypothetical protein CRV24_006490 [Beauveria bassiana]
KAF1730584.1         -            204 35533at5125          -            607      0.14    9.9   3.1   1   1   3.3e-05      0.17    9.5   3.1     7    67    33    93    27   101 0.86 hypothetical protein CRV24_008653 [Beauveria bassiana]
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/zack/funannotate_db/hypocreales_odb10/hmms/35533at5125.hmm
# Target file:     /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/Bbassiana_ERL836_protein.faa
# Option settings: hmmsearch --domtblout /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/BUSCO_AA_all/BUSCO_AA_Bbassiana_ERL836/run_hypocreales_odb10/hmmer_output/initial_run_results/35533at5125.out --cpu 1 /home/zack/funannotate_db/hypocreales_odb10/hmms/35533at5125.hmm /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/Bbassiana_ERL836_protein.faa 
# Current dir:     /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/BUSCO_AA_all
# Date:            Mon Mar  4 14:21:01 2024
# [ok]
