#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
FUN_001972-T1        -            226 2EXR                 PF20150.3     94   1.2e-17   60.0   0.0   1   1   4.6e-20   2.6e-17   58.9   0.0     1    94     5   106     5   106 0.77 FUN_001972
FUN_001881-T1        -            238 2OG-FeII_Oxy_2       PF13532.10   193   6.9e-20   67.2   0.0   1   1   2.1e-22   1.2e-19   66.4   0.0    58   193    56   193    12   193 0.87 FUN_001881
FUN_001943-T1        -            484 2OG-FeII_Oxy_3       PF13640.10    98   1.5e-10   37.1   0.0   1   1   5.2e-13     3e-10   36.1   0.0     2    93   363   473   362   475 0.90 FUN_001943
FUN_002061-T1        -            450 3Beta_HSD            PF01073.23   280     1e-23   78.8   0.0   1   1   2.5e-26   1.4e-23   78.4   0.0     1   224    83   306    83   312 0.85 FUN_002061
FUN_002216-T1        -            367 7tm_2                PF00002.28   250   3.4e-08   28.1   0.5   1   1   1.1e-10   6.4e-08   27.2   0.5    93   195     6   117     2   139 0.80 FUN_002216
FUN_002053-T1        -            926 AAA                  PF00004.33   131     5e-27   90.1   0.0   1   2     2e-17   1.1e-14   50.1   0.0     2   110   221   335   220   359 0.81 FUN_002053
FUN_002053-T1        -            926 AAA                  PF00004.33   131     5e-27   90.1   0.0   2   2   2.8e-13   1.6e-10   36.7   0.0     2   110   632   750   631   767 0.81 FUN_002053
FUN_002107-T1        -           1453 AAA_11               PF13086.10   257   3.2e-23   77.9   0.0   1   1   2.7e-25   1.5e-22   75.7   0.0    15   256   831  1121   819  1122 0.78 FUN_002107
FUN_002107-T1        -           1453 AAA_12               PF13087.10   195   1.8e-31  104.4   0.0   1   1   5.2e-34     3e-31  103.6   0.0     1   194  1130  1322  1130  1323 0.94 FUN_002107
FUN_002053-T1        -            926 AAA_2                PF07724.18   166   7.2e-61  200.2   0.0   1   1   6.5e-61   3.7e-58  191.3   0.0     5   165   630   791   626   792 0.96 FUN_002053
FUN_002053-T1        -            926 AAA_22               PF13401.10   130   2.3e-15   52.2   0.1   1   1   4.4e-10   1.3e-07   27.2   0.0     8   110   631   726   626   737 0.83 FUN_002053
FUN_002053-T1        -            926 AAA_5                PF07728.18   139     3e-17   58.0   0.0   1   1   7.6e-14   4.3e-11   38.1   0.0     2   123   631   750   630   758 0.79 FUN_002053
FUN_002053-T1        -            926 AAA_lid_9            PF17871.5    104   2.9e-32  105.9   2.8   1   1     5e-35   2.9e-32  105.9   2.8     2   101   362   461   361   465 0.96 FUN_002053
FUN_002197-T1        -            791 ABC_membrane         PF00664.27   274   3.5e-53  176.1  10.4   1   1   1.6e-55   4.7e-53  175.7  10.4     2   269   179   450   178   455 0.98 FUN_002197
FUN_001878-T1        -           1205 ABC_membrane         PF00664.27   274   2.2e-32  107.9  17.9   1   1   1.2e-34   3.4e-32  107.3   5.7    10   249   655   896   649   921 0.89 FUN_001878
FUN_001878-T1        -           1205 ABC_tran             PF00005.31   137   5.5e-48  158.2   0.0   1   2   1.2e-21   2.3e-19   65.6   0.0     1   134   385   518   385   521 0.74 FUN_001878
FUN_001878-T1        -           1205 ABC_tran             PF00005.31   137   5.5e-48  158.2   0.0   2   2   4.5e-29   8.6e-27   89.6   0.0     1   137   984  1129   984  1129 0.91 FUN_001878
FUN_002197-T1        -            791 ABC_tran             PF00005.31   137   1.4e-35  118.1   0.0   1   1   1.6e-37   3.1e-35  117.0   0.0     2   137   519   666   518   666 0.87 FUN_002197
FUN_001927-T1        -            226 ABC_tran             PF00005.31   137   4.8e-12   41.9   0.0   1   1   4.1e-14   7.8e-12   41.2   0.0     7   126    35   171    30   173 0.79 FUN_001927
FUN_002170-T1        -            309 Abhydrolase_1        PF00561.24   245   1.8e-33  111.3   0.0   1   1   1.3e-33   1.5e-31  105.1   0.0     2   245    59   294    58   294 0.74 FUN_002170
FUN_001774-T1        -            339 Abhydrolase_1        PF00561.24   245   7.8e-18   60.1   0.0   1   1   1.9e-19   2.2e-17   58.7   0.0     3   224    46   301    45   322 0.74 FUN_001774
FUN_002198-T1        -            309 Abhydrolase_1        PF00561.24   245   2.5e-13   45.4   0.1   1   1   1.3e-14   1.5e-12   42.8   0.1     3    91    31   130    30   278 0.93 FUN_002198
FUN_001770-T1        -            371 Abhydrolase_1        PF00561.24   245   2.9e-12   41.9   0.7   1   1   4.6e-14   5.3e-12   41.0   0.6     2   102   124   231   123   255 0.85 FUN_001770
FUN_001997-T1        -            240 Abhydrolase_2        PF02230.20   217   4.2e-65  214.7   0.0   1   1   8.4e-68   4.8e-65  214.5   0.0     6   213    17   229    13   233 0.94 FUN_001997
FUN_002325-T1        -            306 Abhydrolase_3        PF07859.17   210   3.4e-41  136.4   0.0   1   1   3.9e-43   4.4e-41  136.1   0.0     1   208    78   277    78   279 0.93 FUN_002325
FUN_001758-T1        -            336 Abhydrolase_3        PF07859.17   210   4.1e-26   87.2   0.0   1   1   4.9e-28   5.6e-26   86.7   0.0     1   206    92   306    92   309 0.82 FUN_001758
FUN_001992-T1        -            393 Abhydrolase_3        PF07859.17   210   9.7e-25   82.7   0.4   1   1   1.4e-26   1.6e-24   82.0   0.4     1   209   125   366   125   367 0.78 FUN_001992
FUN_002294-T1        -            406 Abhydrolase_3        PF07859.17   210   6.8e-23   76.7   0.0   1   1     2e-24   2.3e-22   74.9   0.0     1   209   141   378   141   379 0.73 FUN_002294
FUN_001770-T1        -            371 Abhydrolase_3        PF07859.17   210   9.2e-08   27.2   0.3   1   1   1.4e-09   1.6e-07   26.5   0.3     1   112   125   235   125   295 0.85 FUN_001770
FUN_002170-T1        -            309 Abhydrolase_6        PF12697.11   217   1.2e-18   63.7   0.0   1   1   1.2e-20   1.7e-18   63.2   0.0     1   216    60   299    60   300 0.59 FUN_002170
FUN_001774-T1        -            339 Abhydrolase_6        PF12697.11   217   4.1e-16   55.4   0.8   1   1   4.2e-18     6e-16   54.8   0.8     2   216    47   327    38   328 0.50 FUN_001774
FUN_002198-T1        -            309 Abhydrolase_6        PF12697.11   217     3e-13   46.0   0.0   1   1   2.6e-15   3.7e-13   45.7   0.0     1   211    31   278    31   284 0.54 FUN_002198
FUN_001770-T1        -            371 Abhydrolase_6        PF12697.11   217     6e-13   45.0   0.7   1   1   4.2e-15     6e-13   45.0   0.7     2   132   126   299   125   351 0.59 FUN_001770
FUN_002315-T1        -            545 Acatn                PF13000.11   546  4.9e-163  538.6  18.8   1   3   1.1e-86   6.1e-84  277.5   8.7     2   226    60   270    59   274 0.92 FUN_002315
FUN_002315-T1        -            545 Acatn                PF13000.11   546  4.9e-163  538.6  18.8   2   3   8.8e-32     5e-29   96.3   0.0   257   344   267   354   265   357 0.94 FUN_002315
FUN_002315-T1        -            545 Acatn                PF13000.11   546  4.9e-163  538.6  18.8   3   3   3.2e-55   1.8e-52  173.7   0.7   374   545   357   537   352   538 0.91 FUN_002315
FUN_002178-T1        -            190 Acetyltransf_1       PF00583.29   116   2.6e-18   61.5   0.0   1   1   6.5e-21   3.7e-18   61.0   0.0    14   116    25   135     7   135 0.83 FUN_002178
FUN_002178-T1        -            190 Acetyltransf_10      PF13673.11   128     3e-10   35.3   0.0   1   1   8.2e-13   4.7e-10   34.7   0.0    35   109    45   137     7   144 0.83 FUN_002178
FUN_002178-T1        -            190 Acetyltransf_7       PF13508.11    84   2.1e-13   45.6   0.0   1   1   5.6e-16   3.2e-13   45.1   0.0     5    83    43   136    39   137 0.83 FUN_002178
FUN_001926-T1        -            779 Aconitase            PF00330.24   463  6.1e-181  597.5   0.1   1   1  1.3e-183  7.7e-181  597.2   0.1     1   463    13   472    13   472 0.97 FUN_001926
FUN_001926-T1        -            779 Aconitase_C          PF00694.23   131   5.2e-43  141.7   0.0   1   1   1.6e-45     9e-43  140.9   0.0     2   130   542   664   541   665 0.95 FUN_001926
FUN_001869-T1        -           2090 Acyl_transf_1        PF00698.25   319   4.1e-50  166.1   0.0   1   1   2.2e-52   6.5e-50  165.5   0.0     2   317   137   474   136   476 0.85 FUN_001869
FUN_001788-T1        -           2186 Acyl_transf_1        PF00698.25   319   7.3e-39  129.2   0.0   1   1   1.1e-40   3.1e-38  127.1   0.0     2   284   927  1224   926  1234 0.87 FUN_001788
